Year of Birth,Gender,Count
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,225
2015,FEMALE,225
2015,FEMALE,220
2015,FEMALE,208
2015,FEMALE,206
2015,FEMALE,179
2015,FEMALE,177
2015,FEMALE,174
2015,FEMALE,158
2015,FEMALE,137
2015,FEMALE,136
2015,FEMALE,129
2015,FEMALE,128
2015,FEMALE,127
2015,FEMALE,127
2015,FEMALE,126
2015,FEMALE,125
2015,FEMALE,119
2015,FEMALE,113
2015,FEMALE,111
2015,FEMALE,108
2015,FEMALE,103
2015,FEMALE,99
2015,FEMALE,96
2015,FEMALE,96
2015,FEMALE,94
2015,FEMALE,92
2015,FEMALE,91
2015,FEMALE,91
2015,FEMALE,84
2015,FEMALE,75
2015,FEMALE,74
2015,FEMALE,74
2015,FEMALE,70
2015,FEMALE,68
2015,FEMALE,67
2015,FEMALE,67
2015,FEMALE,66
2015,FEMALE,66
2015,FEMALE,66
2015,FEMALE,65
2015,FEMALE,64
2015,FEMALE,64
2015,FEMALE,62
2015,FEMALE,59
2015,FEMALE,59
2015,FEMALE,58
2015,FEMALE,58
2015,FEMALE,58
2015,FEMALE,57
2015,FEMALE,56
2015,FEMALE,55
2015,FEMALE,55
2015,FEMALE,54
2015,FEMALE,54
2015,FEMALE,54
2015,FEMALE,53
2015,FEMALE,53
2015,FEMALE,52
2015,FEMALE,51
2015,FEMALE,51
2015,FEMALE,50
2015,FEMALE,50
2015,FEMALE,50
2015,FEMALE,50
2015,FEMALE,49
2015,FEMALE,48
2015,FEMALE,48
2015,FEMALE,47
2015,FEMALE,46
2015,FEMALE,46
2015,FEMALE,45
2015,FEMALE,45
2015,FEMALE,44
2015,FEMALE,44
2015,FEMALE,42
2015,FEMALE,41
2015,FEMALE,41
2015,FEMALE,41
2015,FEMALE,40
2015,FEMALE,40
2015,FEMALE,40
2015,FEMALE,40
2015,FEMALE,40
2015,FEMALE,39
2015,FEMALE,37
2015,FEMALE,37
2015,FEMALE,37
2015,FEMALE,37
2015,FEMALE,36
2015,FEMALE,36
2015,FEMALE,36
2015,FEMALE,36
2015,FEMALE,36
2015,FEMALE,36
2015,FEMALE,35
2015,FEMALE,35
2015,FEMALE,35
2015,FEMALE,35
2015,FEMALE,35
2015,FEMALE,35
2015,FEMALE,34
2015,FEMALE,34
2015,FEMALE,34
2015,FEMALE,33
2015,FEMALE,33
2015,FEMALE,33
2015,FEMALE,33
2015,FEMALE,33
2015,FEMALE,32
2015,FEMALE,32
2015,FEMALE,32
2015,FEMALE,32
2015,FEMALE,32
2015,FEMALE,32
2015,FEMALE,31
2015,FEMALE,31
2015,FEMALE,31
2015,FEMALE,31
2015,FEMALE,31
2015,FEMALE,30
2015,FEMALE,30
2015,FEMALE,30
2015,FEMALE,30
2015,FEMALE,30
2015,FEMALE,30
2015,FEMALE,30
2015,FEMALE,30
2015,FEMALE,30
2015,FEMALE,29
2015,FEMALE,29
2015,FEMALE,29
2015,FEMALE,28
2015,FEMALE,28
2015,FEMALE,28
2015,FEMALE,28
2015,FEMALE,28
2015,FEMALE,28
2015,FEMALE,27
2015,FEMALE,27
2015,FEMALE,27
2015,FEMALE,27
2015,FEMALE,27
2015,FEMALE,27
2015,FEMALE,26
2015,FEMALE,26
2015,FEMALE,26
2015,FEMALE,26
2015,FEMALE,26
2015,FEMALE,26
2015,FEMALE,26
2015,FEMALE,25
2015,FEMALE,25
2015,FEMALE,25
2015,FEMALE,25
2015,FEMALE,25
2015,FEMALE,25
2015,FEMALE,25
2015,FEMALE,25
2015,FEMALE,24
2015,FEMALE,24
2015,FEMALE,24
2015,FEMALE,24
2015,FEMALE,24
2015,FEMALE,24
2015,FEMALE,24
2015,FEMALE,24
2015,FEMALE,24
2015,FEMALE,23
2015,FEMALE,23
2015,FEMALE,23
2015,FEMALE,23
2015,FEMALE,23
2015,FEMALE,22
2015,FEMALE,22
2015,FEMALE,22
2015,FEMALE,22
2015,FEMALE,22
2015,FEMALE,21
2015,FEMALE,21
2015,FEMALE,21
2015,FEMALE,21
2015,FEMALE,21
2015,FEMALE,21
2015,FEMALE,21
2015,FEMALE,21
2015,FEMALE,20
2015,FEMALE,20
2015,FEMALE,20
2015,FEMALE,20
2015,FEMALE,20
2015,FEMALE,20
2015,FEMALE,20
2015,FEMALE,20
2015,FEMALE,20
2015,FEMALE,20
2015,FEMALE,20
2015,FEMALE,20
2015,FEMALE,20
2015,FEMALE,19
2015,FEMALE,19
2015,FEMALE,19
2015,FEMALE,19
2015,FEMALE,19
2015,FEMALE,19
2015,FEMALE,19
2015,FEMALE,19
2015,FEMALE,19
2015,FEMALE,19
2015,FEMALE,19
2015,FEMALE,18
2015,FEMALE,18
2015,FEMALE,18
2015,FEMALE,18
2015,FEMALE,18
2015,FEMALE,18
2015,FEMALE,18
2015,FEMALE,18
2015,FEMALE,18
2015,FEMALE,18
2015,FEMALE,18
2015,FEMALE,18
2015,FEMALE,17
2015,FEMALE,17
2015,FEMALE,17
2015,FEMALE,17
2015,FEMALE,17
2015,FEMALE,17
2015,FEMALE,17
2015,FEMALE,17
2015,FEMALE,17
2015,FEMALE,16
2015,FEMALE,16
2015,FEMALE,16
2015,FEMALE,16
2015,FEMALE,16
2015,FEMALE,16
2015,FEMALE,16
2015,FEMALE,16
2015,FEMALE,16
2015,FEMALE,16
2015,FEMALE,16
2015,FEMALE,16
2015,FEMALE,16
2015,FEMALE,16
2015,FEMALE,16
2015,FEMALE,15
2015,FEMALE,15
2015,FEMALE,15
2015,FEMALE,15
2015,FEMALE,15
2015,FEMALE,15
2015,FEMALE,15
2015,FEMALE,15
2015,FEMALE,15
2015,FEMALE,15
2015,FEMALE,15
2015,FEMALE,15
2015,FEMALE,15
2015,FEMALE,15
2015,FEMALE,15
2015,FEMALE,14
2015,FEMALE,14
2015,FEMALE,14
2015,FEMALE,14
2015,FEMALE,14
2015,FEMALE,14
2015,FEMALE,14
2015,FEMALE,14
2015,FEMALE,14
2015,FEMALE,14
2015,FEMALE,14
2015,FEMALE,14
2015,FEMALE,14
2015,FEMALE,14
2015,FEMALE,14
2015,FEMALE,14
2015,FEMALE,14
2015,FEMALE,14
2015,FEMALE,13
2015,FEMALE,13
2015,FEMALE,13
2015,FEMALE,13
2015,FEMALE,13
2015,FEMALE,13
2015,FEMALE,13
2015,FEMALE,13
2015,FEMALE,13
2015,FEMALE,13
2015,FEMALE,13
2015,FEMALE,13
2015,FEMALE,13
2015,FEMALE,13
2015,FEMALE,13
2015,FEMALE,13
2015,FEMALE,13
2015,FEMALE,13
2015,FEMALE,13
2015,FEMALE,13
2015,FEMALE,13
2015,FEMALE,13
2015,FEMALE,13
2015,FEMALE,13
2015,FEMALE,13
2015,FEMALE,13
2015,FEMALE,13
2015,FEMALE,13
2015,FEMALE,13
2015,FEMALE,12
2015,FEMALE,12
2015,FEMALE,12
2015,FEMALE,12
2015,FEMALE,12
2015,FEMALE,12
2015,FEMALE,12
2015,FEMALE,12
2015,FEMALE,12
2015,FEMALE,12
2015,FEMALE,12
2015,FEMALE,12
2015,FEMALE,12
2015,FEMALE,12
2015,FEMALE,12
2015,FEMALE,12
2015,FEMALE,12
2015,FEMALE,12
2015,FEMALE,12
2015,FEMALE,12
2015,FEMALE,12
2015,FEMALE,11
2015,FEMALE,11
2015,FEMALE,11
2015,FEMALE,11
2015,FEMALE,11
2015,FEMALE,11
2015,FEMALE,11
2015,FEMALE,11
2015,FEMALE,11
2015,FEMALE,11
2015,FEMALE,11
2015,FEMALE,11
2015,FEMALE,11
2015,FEMALE,11
2015,FEMALE,11
2015,FEMALE,11
2015,FEMALE,11
2015,FEMALE,11
2015,FEMALE,11
2015,FEMALE,11
2015,FEMALE,11
2015,FEMALE,11
2015,FEMALE,11
2015,FEMALE,11
2015,FEMALE,11
2015,FEMALE,11
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,FEMALE,10
2015,MALE,190
2015,MALE,172
2015,MALE,171
2015,MALE,154
2015,MALE,133
2015,MALE,122
2015,MALE,85
2015,MALE,71
2015,MALE,71
2015,MALE,70
2015,MALE,68
2015,MALE,67
2015,MALE,66
2015,MALE,64
2015,MALE,63
2015,MALE,60
2015,MALE,58
2015,MALE,57
2015,MALE,57
2015,MALE,56
2015,MALE,56
2015,MALE,51
2015,MALE,49
2015,MALE,48
2015,MALE,47
2015,MALE,47
2015,MALE,46
2015,MALE,46
2015,MALE,46
2015,MALE,45
2015,MALE,45
2015,MALE,44
2015,MALE,44
2015,MALE,42
2015,MALE,42
2015,MALE,39
2015,MALE,39
2015,MALE,39
2015,MALE,38
2015,MALE,37
2015,MALE,36
2015,MALE,36
2015,MALE,36
2015,MALE,35
2015,MALE,35
2015,MALE,34
2015,MALE,33
2015,MALE,32
2015,MALE,31
2015,MALE,30
2015,MALE,29
2015,MALE,29
2015,MALE,29
2015,MALE,28
2015,MALE,28
2015,MALE,28
2015,MALE,28
2015,MALE,28
2015,MALE,28
2015,MALE,27
2015,MALE,27
2015,MALE,27
2015,MALE,27
2015,MALE,27
2015,MALE,27
2015,MALE,26
2015,MALE,26
2015,MALE,26
2015,MALE,26
2015,MALE,26
2015,MALE,24
2015,MALE,24
2015,MALE,24
2015,MALE,24
2015,MALE,23
2015,MALE,23
2015,MALE,23
2015,MALE,22
2015,MALE,22
2015,MALE,22
2015,MALE,22
2015,MALE,22
2015,MALE,22
2015,MALE,22
2015,MALE,22
2015,MALE,21
2015,MALE,21
2015,MALE,21
2015,MALE,20
2015,MALE,20
2015,MALE,20
2015,MALE,20
2015,MALE,19
2015,MALE,19
2015,MALE,19
2015,MALE,19
2015,MALE,18
2015,MALE,18
2015,MALE,18
2015,MALE,18
2015,MALE,18
2015,MALE,18
2015,MALE,18
2015,MALE,17
2015,MALE,17
2015,MALE,17
2015,MALE,17
2015,MALE,17
2015,MALE,17
2015,MALE,17
2015,MALE,16
2015,MALE,16
2015,MALE,16
2015,MALE,16
2015,MALE,16
2015,MALE,16
2015,MALE,16
2015,MALE,16
2015,MALE,16
2015,MALE,16
2015,MALE,15
2015,MALE,15
2015,MALE,15
2015,MALE,15
2015,MALE,15
2015,MALE,15
2015,MALE,15
2015,MALE,15
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,163
2015,MALE,129
2015,MALE,123
2015,MALE,113
2015,MALE,111
2015,MALE,111
2015,MALE,108
2015,MALE,103
2015,MALE,97
2015,MALE,85
2015,MALE,84
2015,MALE,84
2015,MALE,79
2015,MALE,78
2015,MALE,68
2015,MALE,67
2015,MALE,66
2015,MALE,65
2015,MALE,62
2015,MALE,61
2015,MALE,58
2015,MALE,57
2015,MALE,56
2015,MALE,56
2015,MALE,55
2015,MALE,55
2015,MALE,54
2015,MALE,51
2015,MALE,50
2015,MALE,49
2015,MALE,47
2015,MALE,47
2015,MALE,46
2015,MALE,46
2015,MALE,45
2015,MALE,44
2015,MALE,43
2015,MALE,43
2015,MALE,42
2015,MALE,42
2015,MALE,41
2015,MALE,41
2015,MALE,41
2015,MALE,40
2015,MALE,40
2015,MALE,39
2015,MALE,38
2015,MALE,38
2015,MALE,38
2015,MALE,37
2015,MALE,37
2015,MALE,36
2015,MALE,36
2015,MALE,36
2015,MALE,35
2015,MALE,34
2015,MALE,32
2015,MALE,31
2015,MALE,30
2015,MALE,30
2015,MALE,29
2015,MALE,29
2015,MALE,29
2015,MALE,28
2015,MALE,28
2015,MALE,27
2015,MALE,26
2015,MALE,26
2015,MALE,25
2015,MALE,25
2015,MALE,24
2015,MALE,23
2015,MALE,23
2015,MALE,22
2015,MALE,22
2015,MALE,22
2015,MALE,21
2015,MALE,21
2015,MALE,21
2015,MALE,21
2015,MALE,21
2015,MALE,21
2015,MALE,21
2015,MALE,20
2015,MALE,20
2015,MALE,20
2015,MALE,20
2015,MALE,20
2015,MALE,20
2015,MALE,20
2015,MALE,19
2015,MALE,19
2015,MALE,19
2015,MALE,19
2015,MALE,19
2015,MALE,19
2015,MALE,18
2015,MALE,18
2015,MALE,18
2015,MALE,18
2015,MALE,17
2015,MALE,17
2015,MALE,17
2015,MALE,17
2015,MALE,17
2015,MALE,16
2015,MALE,16
2015,MALE,16
2015,MALE,16
2015,MALE,15
2015,MALE,15
2015,MALE,15
2015,MALE,15
2015,MALE,15
2015,MALE,15
2015,MALE,15
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,356
2015,MALE,339
2015,MALE,332
2015,MALE,308
2015,MALE,297
2015,MALE,293
2015,MALE,267
2015,MALE,265
2015,MALE,212
2015,MALE,194
2015,MALE,190
2015,MALE,187
2015,MALE,177
2015,MALE,174
2015,MALE,157
2015,MALE,153
2015,MALE,152
2015,MALE,150
2015,MALE,146
2015,MALE,134
2015,MALE,133
2015,MALE,126
2015,MALE,124
2015,MALE,124
2015,MALE,123
2015,MALE,116
2015,MALE,110
2015,MALE,106
2015,MALE,106
2015,MALE,104
2015,MALE,102
2015,MALE,98
2015,MALE,97
2015,MALE,97
2015,MALE,97
2015,MALE,96
2015,MALE,93
2015,MALE,91
2015,MALE,90
2015,MALE,86
2015,MALE,82
2015,MALE,81
2015,MALE,80
2015,MALE,79
2015,MALE,77
2015,MALE,76
2015,MALE,75
2015,MALE,73
2015,MALE,72
2015,MALE,71
2015,MALE,68
2015,MALE,66
2015,MALE,66
2015,MALE,65
2015,MALE,65
2015,MALE,65
2015,MALE,64
2015,MALE,64
2015,MALE,63
2015,MALE,62
2015,MALE,61
2015,MALE,60
2015,MALE,60
2015,MALE,59
2015,MALE,58
2015,MALE,58
2015,MALE,55
2015,MALE,54
2015,MALE,52
2015,MALE,52
2015,MALE,51
2015,MALE,51
2015,MALE,51
2015,MALE,50
2015,MALE,48
2015,MALE,48
2015,MALE,48
2015,MALE,46
2015,MALE,46
2015,MALE,45
2015,MALE,45
2015,MALE,44
2015,MALE,43
2015,MALE,43
2015,MALE,42
2015,MALE,42
2015,MALE,42
2015,MALE,41
2015,MALE,41
2015,MALE,41
2015,MALE,40
2015,MALE,39
2015,MALE,38
2015,MALE,38
2015,MALE,38
2015,MALE,37
2015,MALE,37
2015,MALE,37
2015,MALE,36
2015,MALE,35
2015,MALE,35
2015,MALE,34
2015,MALE,34
2015,MALE,34
2015,MALE,33
2015,MALE,32
2015,MALE,32
2015,MALE,32
2015,MALE,32
2015,MALE,32
2015,MALE,31
2015,MALE,31
2015,MALE,31
2015,MALE,30
2015,MALE,30
2015,MALE,30
2015,MALE,29
2015,MALE,29
2015,MALE,29
2015,MALE,29
2015,MALE,29
2015,MALE,29
2015,MALE,28
2015,MALE,28
2015,MALE,27
2015,MALE,27
2015,MALE,27
2015,MALE,27
2015,MALE,27
2015,MALE,26
2015,MALE,26
2015,MALE,26
2015,MALE,25
2015,MALE,25
2015,MALE,24
2015,MALE,24
2015,MALE,24
2015,MALE,24
2015,MALE,24
2015,MALE,24
2015,MALE,23
2015,MALE,23
2015,MALE,23
2015,MALE,23
2015,MALE,23
2015,MALE,23
2015,MALE,23
2015,MALE,23
2015,MALE,23
2015,MALE,23
2015,MALE,23
2015,MALE,22
2015,MALE,22
2015,MALE,22
2015,MALE,22
2015,MALE,22
2015,MALE,21
2015,MALE,21
2015,MALE,21
2015,MALE,21
2015,MALE,21
2015,MALE,21
2015,MALE,21
2015,MALE,21
2015,MALE,21
2015,MALE,21
2015,MALE,21
2015,MALE,20
2015,MALE,20
2015,MALE,20
2015,MALE,20
2015,MALE,20
2015,MALE,19
2015,MALE,19
2015,MALE,19
2015,MALE,19
2015,MALE,19
2015,MALE,19
2015,MALE,18
2015,MALE,18
2015,MALE,18
2015,MALE,18
2015,MALE,18
2015,MALE,18
2015,MALE,17
2015,MALE,17
2015,MALE,17
2015,MALE,17
2015,MALE,17
2015,MALE,17
2015,MALE,17
2015,MALE,17
2015,MALE,17
2015,MALE,17
2015,MALE,17
2015,MALE,16
2015,MALE,16
2015,MALE,16
2015,MALE,16
2015,MALE,16
2015,MALE,16
2015,MALE,16
2015,MALE,16
2015,MALE,15
2015,MALE,15
2015,MALE,15
2015,MALE,15
2015,MALE,15
2015,MALE,15
2015,MALE,15
2015,MALE,15
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,299
2015,MALE,279
2015,MALE,254
2015,MALE,236
2015,MALE,234
2015,MALE,231
2015,MALE,220
2015,MALE,213
2015,MALE,209
2015,MALE,200
2015,MALE,187
2015,MALE,180
2015,MALE,178
2015,MALE,165
2015,MALE,151
2015,MALE,151
2015,MALE,147
2015,MALE,145
2015,MALE,139
2015,MALE,139
2015,MALE,138
2015,MALE,136
2015,MALE,136
2015,MALE,130
2015,MALE,129
2015,MALE,126
2015,MALE,123
2015,MALE,119
2015,MALE,117
2015,MALE,115
2015,MALE,110
2015,MALE,107
2015,MALE,106
2015,MALE,105
2015,MALE,105
2015,MALE,104
2015,MALE,103
2015,MALE,98
2015,MALE,98
2015,MALE,97
2015,MALE,91
2015,MALE,91
2015,MALE,88
2015,MALE,88
2015,MALE,84
2015,MALE,83
2015,MALE,83
2015,MALE,81
2015,MALE,81
2015,MALE,81
2015,MALE,79
2015,MALE,79
2015,MALE,78
2015,MALE,76
2015,MALE,76
2015,MALE,76
2015,MALE,74
2015,MALE,73
2015,MALE,73
2015,MALE,72
2015,MALE,69
2015,MALE,69
2015,MALE,68
2015,MALE,66
2015,MALE,64
2015,MALE,63
2015,MALE,63
2015,MALE,63
2015,MALE,55
2015,MALE,54
2015,MALE,54
2015,MALE,53
2015,MALE,53
2015,MALE,53
2015,MALE,52
2015,MALE,51
2015,MALE,51
2015,MALE,51
2015,MALE,50
2015,MALE,50
2015,MALE,50
2015,MALE,49
2015,MALE,49
2015,MALE,48
2015,MALE,47
2015,MALE,47
2015,MALE,47
2015,MALE,46
2015,MALE,46
2015,MALE,45
2015,MALE,44
2015,MALE,44
2015,MALE,44
2015,MALE,44
2015,MALE,44
2015,MALE,42
2015,MALE,42
2015,MALE,42
2015,MALE,41
2015,MALE,41
2015,MALE,41
2015,MALE,41
2015,MALE,40
2015,MALE,40
2015,MALE,38
2015,MALE,38
2015,MALE,38
2015,MALE,38
2015,MALE,37
2015,MALE,35
2015,MALE,35
2015,MALE,35
2015,MALE,35
2015,MALE,34
2015,MALE,34
2015,MALE,34
2015,MALE,33
2015,MALE,33
2015,MALE,33
2015,MALE,33
2015,MALE,33
2015,MALE,33
2015,MALE,32
2015,MALE,32
2015,MALE,32
2015,MALE,31
2015,MALE,31
2015,MALE,31
2015,MALE,31
2015,MALE,31
2015,MALE,31
2015,MALE,31
2015,MALE,30
2015,MALE,30
2015,MALE,30
2015,MALE,30
2015,MALE,30
2015,MALE,30
2015,MALE,30
2015,MALE,29
2015,MALE,29
2015,MALE,29
2015,MALE,29
2015,MALE,28
2015,MALE,28
2015,MALE,28
2015,MALE,28
2015,MALE,28
2015,MALE,28
2015,MALE,28
2015,MALE,28
2015,MALE,28
2015,MALE,27
2015,MALE,27
2015,MALE,27
2015,MALE,27
2015,MALE,27
2015,MALE,26
2015,MALE,26
2015,MALE,26
2015,MALE,26
2015,MALE,26
2015,MALE,26
2015,MALE,26
2015,MALE,26
2015,MALE,26
2015,MALE,25
2015,MALE,25
2015,MALE,25
2015,MALE,25
2015,MALE,25
2015,MALE,25
2015,MALE,25
2015,MALE,25
2015,MALE,25
2015,MALE,25
2015,MALE,24
2015,MALE,24
2015,MALE,24
2015,MALE,24
2015,MALE,24
2015,MALE,24
2015,MALE,24
2015,MALE,24
2015,MALE,24
2015,MALE,23
2015,MALE,23
2015,MALE,23
2015,MALE,23
2015,MALE,23
2015,MALE,22
2015,MALE,22
2015,MALE,22
2015,MALE,22
2015,MALE,22
2015,MALE,22
2015,MALE,22
2015,MALE,22
2015,MALE,21
2015,MALE,21
2015,MALE,21
2015,MALE,21
2015,MALE,21
2015,MALE,20
2015,MALE,20
2015,MALE,20
2015,MALE,20
2015,MALE,20
2015,MALE,20
2015,MALE,20
2015,MALE,20
2015,MALE,19
2015,MALE,19
2015,MALE,19
2015,MALE,19
2015,MALE,19
2015,MALE,19
2015,MALE,19
2015,MALE,19
2015,MALE,19
2015,MALE,19
2015,MALE,19
2015,MALE,18
2015,MALE,18
2015,MALE,18
2015,MALE,18
2015,MALE,18
2015,MALE,18
2015,MALE,18
2015,MALE,18
2015,MALE,18
2015,MALE,18
2015,MALE,17
2015,MALE,17
2015,MALE,17
2015,MALE,17
2015,MALE,17
2015,MALE,17
2015,MALE,17
2015,MALE,17
2015,MALE,17
2015,MALE,17
2015,MALE,17
2015,MALE,17
2015,MALE,16
2015,MALE,16
2015,MALE,16
2015,MALE,16
2015,MALE,16
2015,MALE,16
2015,MALE,16
2015,MALE,16
2015,MALE,15
2015,MALE,15
2015,MALE,15
2015,MALE,15
2015,MALE,15
2015,MALE,15
2015,MALE,15
2015,MALE,15
2015,MALE,15
2015,MALE,15
2015,MALE,15
2015,MALE,15
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,14
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,13
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,12
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,11
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2015,MALE,10
2014,FEMALE,96
2014,FEMALE,77
2014,FEMALE,67
2014,FEMALE,64
2014,FEMALE,58
2014,FEMALE,49
2014,FEMALE,41
2014,FEMALE,41
2014,FEMALE,38
2014,FEMALE,37
2014,FEMALE,37
2014,FEMALE,37
2014,FEMALE,36
2014,FEMALE,35
2014,FEMALE,34
2014,FEMALE,33
2014,FEMALE,33
2014,FEMALE,32
2014,FEMALE,32
2014,FEMALE,32
2014,FEMALE,31
2014,FEMALE,31
2014,FEMALE,31
2014,FEMALE,31
2014,FEMALE,30
2014,FEMALE,30
2014,FEMALE,29
2014,FEMALE,29
2014,FEMALE,29
2014,FEMALE,28
2014,FEMALE,28
2014,FEMALE,28
2014,FEMALE,28
2014,FEMALE,28
2014,FEMALE,28
2014,FEMALE,27
2014,FEMALE,27
2014,FEMALE,26
2014,FEMALE,26
2014,FEMALE,26
2014,FEMALE,25
2014,FEMALE,25
2014,FEMALE,25
2014,FEMALE,25
2014,FEMALE,25
2014,FEMALE,24
2014,FEMALE,24
2014,FEMALE,24
2014,FEMALE,24
2014,FEMALE,23
2014,FEMALE,23
2014,FEMALE,23
2014,FEMALE,23
2014,FEMALE,22
2014,FEMALE,21
2014,FEMALE,21
2014,FEMALE,21
2014,FEMALE,20
